id,menuId,userId,rating,comment
48948,61,84,2,Bad
48949,62,84,2,Bad
48950,63,84,1,Nice
48951,64,84,3,Nice
48952,65,84,4,Bad
48953,66,84,5,Good
48954,67,84,1,Average
48955,68,84,3,Nice
48956,69,84,1,Could be better
48957,70,84,1,Fantastic
48958,71,84,2,Nice
48959,72,84,4,Not bad
48960,73,84,5,Delicious
48961,74,84,4,Poor
48962,75,84,5,Excellent
48963,76,84,1,Nice
48964,77,84,3,Poor
48965,78,84,2,Nice
48966,79,84,1,Nice
48967,80,84,1,Average
48968,81,84,5,Poor
48969,82,84,5,Average
48970,83,84,1,Fantastic
48971,84,84,3,Average
48972,85,84,2,Could be better
48973,86,84,4,Delicious
48974,87,84,1,Excellent
48975,88,84,1,Poor
48976,89,84,4,Poor
48977,90,84,3,Good
48978,91,84,2,Good
48979,92,84,4,Bad
48980,93,84,5,Fantastic
48981,94,84,4,Fantastic
48982,95,84,3,Poor
48983,96,84,1,Excellent
48984,97,84,4,Excellent
48985,98,84,4,Delicious
48986,99,84,3,Excellent
48987,100,84,2,Nice
48988,101,84,3,Nice
48989,102,84,5,Could be better
48990,103,84,5,Nice
48991,104,84,2,Could be better
48992,105,84,3,Excellent
48993,106,84,2,Poor
48994,107,84,2,Nice
48995,108,84,3,Excellent
48996,109,84,5,Nice
48997,110,84,4,Good
48998,111,84,2,Delicious
48999,112,84,1,Not bad
49000,113,84,1,Fantastic
49001,114,84,1,Excellent
49002,115,84,5,Delicious
49003,116,84,1,Poor
49004,117,84,4,Nice
49005,118,84,3,Nice
49006,119,84,2,Poor
49007,120,84,3,Nice
49008,121,84,1,Nice
49009,122,84,4,Bad
49010,123,84,2,Excellent
49011,124,84,4,Excellent
49012,125,84,4,Bad
49013,126,84,2,Average
49014,127,84,4,Good
49015,128,84,4,Not bad
49016,129,84,2,Excellent
49017,130,84,1,Nice
49018,131,84,5,Excellent
49019,132,84,4,Could be better
49020,133,84,5,Not bad
49021,134,84,3,Could be better
49022,135,84,1,Bad
49023,136,84,4,Not bad
49024,137,84,2,Excellent
49025,138,84,5,Excellent
49026,139,84,2,Not bad
49027,140,84,2,Excellent
49028,141,84,5,Good
49029,142,84,5,Not bad
49030,143,84,2,Delicious
49031,144,84,2,Excellent
49032,145,84,5,Delicious
49033,146,84,1,Average
49034,147,84,1,Nice
49035,148,84,2,Delicious
49036,149,84,2,Poor
49037,150,84,4,Bad
49038,151,84,2,Could be better
49039,152,84,1,Bad
49040,153,84,3,Nice
49041,154,84,2,Could be better
49042,155,84,2,Poor
49043,156,84,1,Nice
49044,157,84,3,Delicious
49045,158,84,5,Average
49046,159,84,5,Nice
49047,160,84,5,Delicious
49048,161,84,3,Not bad
49049,162,84,3,Good
49050,163,84,1,Bad
49051,164,84,5,Bad
49052,165,84,5,Bad
49053,166,84,2,Bad
49054,167,84,3,Could be better
49055,168,84,3,Could be better
49056,169,84,1,Could be better
49057,170,84,2,Bad
49058,171,84,4,Bad
49059,172,84,5,Bad
49060,173,84,4,Excellent
49061,174,84,3,Fantastic
49062,175,84,4,Could be better
49063,176,84,3,Bad
49064,177,84,1,Average
49065,178,84,2,Fantastic
49066,179,84,3,Delicious
49067,180,84,2,Delicious
49068,181,84,1,Not bad
49069,182,84,5,Delicious
49070,183,84,1,Could be better
49071,184,84,3,Excellent
49072,185,84,2,Bad
49073,186,84,2,Poor
49074,187,84,3,Delicious
49075,188,84,5,Could be better
49076,189,84,5,Average
49077,190,84,4,Could be better
49078,191,84,4,Good
49079,192,84,5,Delicious
49080,193,84,5,Nice
49081,194,84,1,Could be better
49082,195,84,4,Excellent
49083,196,84,1,Good
49084,197,84,4,Bad
49085,198,84,2,Fantastic
49086,199,84,2,Fantastic
49087,200,84,3,Fantastic
49088,201,84,4,Average
49089,202,84,2,Good
49090,203,84,1,Fantastic
49091,204,84,3,Excellent
49092,205,84,1,Excellent
49093,206,84,3,Poor
49094,207,84,3,Average
49095,208,84,3,Fantastic
49096,209,84,3,Good
49097,210,84,2,Could be better
49098,211,84,2,Delicious
49099,212,84,4,Fantastic
49100,213,84,2,Nice
49101,214,84,1,Bad
49102,215,84,3,Not bad
49103,216,84,1,Average
49104,217,84,1,Could be better
49105,218,84,2,Could be better
49106,219,84,5,Could be better
49107,220,84,4,Poor
49108,221,84,4,Delicious
49109,222,84,4,Poor
49110,223,84,1,Good
49111,224,84,4,Excellent
49112,225,84,5,Bad
49113,226,84,5,Delicious
49114,227,84,4,Could be better
49115,228,84,4,Average
49116,229,84,3,Average
49117,230,84,1,Average
49118,231,84,1,Nice
49119,232,84,4,Delicious
49120,233,84,1,Bad
49121,234,84,2,Delicious
49122,235,84,4,Good
49123,236,84,2,Fantastic
49124,237,84,1,Bad
49125,238,84,5,Poor
49126,239,84,1,Excellent
49127,240,84,4,Delicious
49128,241,84,5,Delicious
49129,242,84,1,Average
49130,243,84,3,Bad
49131,244,84,2,Poor
49132,245,84,1,Could be better
49133,246,84,3,Not bad
49134,247,84,4,Bad
49135,248,84,4,Could be better
49136,249,84,4,Bad
49137,250,84,4,Poor
49138,251,84,5,Delicious
49139,252,84,1,Excellent
49140,253,84,4,Nice
49141,254,84,4,Poor
49142,255,84,1,Could be better
49143,256,84,2,Not bad
49144,257,84,5,Delicious
49145,258,84,3,Average
49146,259,84,3,Not bad
49147,260,84,2,Good
49148,261,84,2,Poor
49149,262,84,3,Could be better
49150,263,84,3,Average
49151,264,84,3,Delicious
49152,265,84,1,Good
49153,266,84,4,Fantastic
49154,267,84,2,Bad
49155,268,84,2,Could be better
49156,269,84,5,Bad
49157,270,84,2,Average
49158,271,84,5,Excellent
49159,272,84,5,Good
49160,273,84,3,Fantastic
49161,274,84,3,Could be better
49162,275,84,4,Could be better
49163,276,84,3,Bad
49164,277,84,1,Delicious
49165,278,84,3,Bad
49166,279,84,5,Not bad
49167,280,84,1,Good
49168,281,84,2,Poor
49169,282,84,2,Nice
49170,283,84,2,Bad
49171,284,84,5,Good
49172,285,84,3,Fantastic
49173,286,84,5,Not bad
49174,287,84,2,Average
49175,288,84,3,Could be better
49176,289,84,1,Poor
49177,290,84,5,Bad
49178,291,84,3,Could be better
49179,292,84,1,Fantastic
49180,293,84,4,Bad
49181,294,84,4,Good
49182,295,84,5,Good
49183,296,84,4,Bad
49184,297,84,3,Could be better
49185,298,84,5,Poor
49186,299,84,1,Good
49187,300,84,5,Delicious
49188,301,84,4,Nice
49189,302,84,2,Average
49190,303,84,3,Bad
49191,304,84,2,Fantastic
49192,305,84,4,Nice
49193,306,84,1,Good
49194,307,84,3,Delicious
49195,308,84,4,Poor
49196,309,84,2,Fantastic
49197,310,84,3,Fantastic
49198,311,84,1,Poor
49199,312,84,4,Average
49200,313,84,2,Poor
49201,314,84,2,Fantastic
49202,315,84,3,Average
49203,316,84,5,Good
49204,317,84,4,Poor
49205,318,84,4,Excellent
49206,319,84,2,Delicious
49207,320,84,5,Poor
49208,321,84,4,Fantastic
49209,322,84,1,Good
49210,323,84,4,Fantastic
49211,324,84,1,Could be better
49212,325,84,1,Bad
49213,326,84,3,Nice
49214,327,84,2,Bad
49215,328,84,2,Excellent
49216,329,84,4,Not bad
49217,330,84,5,Delicious
49218,331,84,1,Good
49219,332,84,5,Could be better
49220,333,84,5,Poor
49221,334,84,1,Poor
49222,335,84,3,Could be better
49223,336,84,5,Delicious
49224,337,84,5,Fantastic
49225,338,84,5,Poor
49226,339,84,4,Delicious
49227,340,84,1,Could be better
49228,341,84,1,Nice
49229,342,84,3,Poor
49230,343,84,4,Not bad
49231,344,84,2,Could be better
49232,345,84,4,Nice
49233,346,84,5,Excellent
49234,347,84,1,Average
49235,348,84,5,Bad
49236,349,84,1,Delicious
49237,350,84,3,Average
49238,351,84,2,Average
49239,352,84,1,Not bad
49240,353,84,1,Fantastic
49241,354,84,4,Good
49242,355,84,5,Bad
49243,356,84,5,Excellent
49244,357,84,3,Could be better
49245,358,84,2,Bad
49246,359,84,1,Nice
49247,360,84,5,Bad
49248,361,84,3,Average
49249,362,84,4,Excellent
49250,363,84,3,Average
49251,364,84,3,Nice
49252,365,84,4,Good
49253,366,84,2,Fantastic
49254,367,84,4,Could be better
49255,368,84,1,Good
49256,369,84,4,Poor
49257,370,84,1,Poor
49258,371,84,1,Not bad
49259,372,84,5,Not bad
49260,373,84,1,Nice
49261,374,84,1,Not bad
49262,375,84,2,Good
49263,376,84,4,Delicious
49264,377,84,3,Fantastic
49265,378,84,4,Poor
49266,379,84,5,Fantastic
49267,380,84,3,Not bad
49268,381,84,3,Not bad
49269,382,84,4,Average
49270,383,84,2,Excellent
49271,384,84,4,Delicious
49272,385,84,2,Average
49273,386,84,5,Fantastic
49274,387,84,5,Could be better
49275,388,84,5,Bad
49276,389,84,4,Good
49277,390,84,3,Not bad
49278,391,84,3,Could be better
49279,392,84,3,Average
49280,393,84,2,Not bad
49281,394,84,5,Nice
49282,395,84,2,Average
49283,396,84,1,Nice
49284,397,84,1,Delicious
49285,398,84,5,Could be better
49286,399,84,1,Fantastic
49287,400,84,5,Poor
49288,401,84,4,Not bad
49289,402,84,1,Fantastic
49290,403,84,3,Not bad
49291,404,84,5,Could be better
49292,405,84,4,Good
49293,406,84,5,Excellent
49294,407,84,4,Good
49295,408,84,3,Good
49296,409,84,4,Bad
49297,410,84,2,Excellent
49298,411,84,1,Fantastic
49299,412,84,5,Not bad
49300,413,84,5,Good
49301,414,84,2,Not bad
49302,415,84,3,Poor
49303,416,84,3,Excellent
49304,417,84,1,Excellent
49305,418,84,4,Average
49306,419,84,4,Nice
49307,420,84,3,Poor
49308,421,84,4,Good
49309,422,84,1,Poor
49310,423,84,1,Not bad
49311,424,84,3,Excellent
49312,425,84,2,Average
49313,426,84,4,Fantastic
49314,427,84,2,Not bad
49315,428,84,5,Good
49316,429,84,4,Fantastic
49317,430,84,3,Good
49318,431,84,2,Fantastic
49319,432,84,5,Average
49320,433,84,4,Could be better
49321,434,84,1,Fantastic
49322,435,84,5,Average
49323,436,84,2,Bad
49324,437,84,4,Good
49325,438,84,2,Could be better
49326,439,84,1,Excellent
49327,440,84,3,Delicious
49328,441,84,1,Bad
49329,442,84,1,Fantastic
49330,443,84,3,Good
49331,444,84,2,Fantastic
49332,445,84,4,Average
49333,446,84,2,Poor
49334,447,84,4,Excellent
49335,448,84,3,Average
49336,449,84,2,Good
49337,450,84,4,Bad
49338,451,84,2,Delicious
49339,452,84,1,Could be better
49340,453,84,4,Bad
49341,454,84,5,Average
49342,455,84,2,Nice
49343,456,84,3,Not bad
49344,457,84,1,Good
49345,458,84,3,Excellent
49346,459,84,4,Delicious
49347,460,84,3,Nice
49348,461,84,5,Fantastic
49349,462,84,5,Poor
49350,463,84,2,Poor
49351,464,84,4,Good
49352,465,84,3,Bad
49353,466,84,5,Poor
49354,467,84,4,Good
49355,468,84,4,Average
49356,469,84,5,Poor
49357,470,84,2,Good
49358,471,84,5,Delicious
49359,472,84,5,Fantastic
49360,473,84,4,Delicious
49361,474,84,2,Bad
49362,475,84,4,Average
49363,476,84,5,Could be better
49364,477,84,1,Delicious
49365,478,84,1,Excellent
49366,479,84,4,Bad
49367,480,84,4,Delicious
49368,481,84,5,Excellent
49369,482,84,5,Average
49370,483,84,3,Bad
49371,484,84,2,Average
49372,485,84,5,Not bad
49373,486,84,2,Bad
49374,487,84,1,Not bad
49375,488,84,3,Delicious
49376,489,84,1,Nice
49377,490,84,1,Fantastic
49378,491,84,4,Poor
49379,492,84,1,Good
49380,493,84,3,Delicious
49381,494,84,4,Good
49382,495,84,5,Bad
49383,496,84,3,Not bad
49384,497,84,2,Nice
49385,498,84,1,Could be better
49386,499,84,3,Good
49387,500,84,5,Good
49388,501,84,1,Delicious
49389,502,84,1,Nice
49390,503,84,2,Nice
49391,504,84,3,Good
49392,505,84,4,Bad
49393,506,84,4,Good
49394,507,84,5,Average
49395,508,84,2,Nice
49396,509,84,5,Fantastic
49397,510,84,2,Excellent
49398,511,84,5,Fantastic
49399,512,84,4,Bad
49400,513,84,4,Could be better
49401,514,84,4,Could be better
49402,515,84,3,Average
49403,516,84,3,Average
49404,517,84,4,Average
49405,518,84,3,Could be better
49406,519,84,1,Nice
49407,520,84,4,Not bad
49408,521,84,2,Fantastic
49409,522,84,2,Good
49410,523,84,3,Fantastic
49411,524,84,1,Good
49412,525,84,4,Good
49413,526,84,2,Fantastic
49414,527,84,4,Could be better
49415,528,84,3,Good
49416,529,84,5,Fantastic
49417,530,84,4,Average
49418,531,84,3,Good
49419,532,84,5,Fantastic
49420,533,84,5,Average
49421,534,84,1,Excellent
49422,535,84,1,Average
49423,536,84,2,Could be better
49424,537,84,3,Good
49425,538,84,5,Average
49426,539,84,3,Average
49427,540,84,1,Poor
49428,541,84,1,Average
49429,542,84,5,Excellent
49430,543,84,5,Average
49431,544,84,4,Good
49432,545,84,5,Not bad
49433,546,84,4,Fantastic
49434,547,84,3,Good
49435,548,84,3,Fantastic
49436,549,84,2,Poor
49437,550,84,5,Nice
49438,551,84,1,Nice
49439,552,84,3,Not bad
49440,553,84,4,Poor
49441,554,84,3,Delicious
49442,555,84,5,Not bad
49443,556,84,5,Excellent
49444,557,84,4,Excellent
49445,558,84,5,Bad
49446,559,84,4,Delicious
49447,560,84,3,Average
49448,561,84,1,Not bad
49449,562,84,4,Average
49450,563,84,4,Bad
49451,564,84,4,Not bad
49452,565,84,1,Poor
49453,566,84,5,Delicious
49454,567,84,3,Average
49455,568,84,5,Good
49456,569,84,5,Average
49457,570,84,4,Could be better
49458,571,84,1,Poor
49459,572,84,4,Good
49460,573,84,2,Bad
49461,574,84,5,Fantastic
49462,575,84,3,Good
49463,576,84,2,Delicious
49464,577,84,5,Good
49465,578,84,1,Not bad
49466,579,84,1,Nice
49467,580,84,4,Not bad
49468,581,84,3,Bad
49469,582,84,3,Delicious
49470,583,84,1,Poor
49471,584,84,1,Excellent
49472,585,84,5,Not bad
49473,586,84,1,Delicious
49474,587,84,1,Fantastic
49475,588,84,1,Delicious
49476,589,84,1,Not bad
49477,1,85,5,Delicious
49478,2,85,4,Fantastic
49479,3,85,2,Delicious
49480,4,85,3,Not bad
49481,5,85,2,Bad
49482,6,85,4,Average
49483,7,85,4,Poor
49484,8,85,3,Fantastic
49485,9,85,4,Could be better
49486,10,85,5,Good
49487,11,85,4,Could be better
49488,12,85,1,Bad
49489,13,85,5,Good
49490,14,85,2,Nice
49491,15,85,5,Good
49492,16,85,3,Bad
49493,17,85,1,Not bad
49494,18,85,1,Excellent
49495,19,85,3,Fantastic
49496,20,85,2,Bad
49497,21,85,2,Delicious
49498,22,85,1,Nice
49499,23,85,4,Average
49500,24,85,2,Not bad
49501,25,85,5,Excellent
49502,26,85,5,Nice
49503,27,85,5,Poor
49504,28,85,2,Could be better
49505,29,85,2,Good
49506,30,85,5,Good
49507,31,85,2,Delicious
49508,32,85,3,Delicious
49509,33,85,4,Delicious
49510,34,85,1,Not bad
49511,35,85,3,Fantastic
49512,36,85,3,Poor
49513,37,85,5,Not bad
49514,38,85,5,Not bad
49515,39,85,4,Good
49516,40,85,2,Excellent
49517,41,85,2,Delicious
49518,42,85,1,Good
49519,43,85,2,Excellent
49520,44,85,5,Could be better
49521,45,85,3,Average
49522,46,85,5,Nice
49523,47,85,1,Good
49524,48,85,2,Poor
49525,49,85,5,Delicious
49526,50,85,4,Fantastic
49527,51,85,2,Poor
49528,52,85,2,Poor
49529,53,85,5,Fantastic
49530,54,85,4,Delicious
49531,55,85,5,Average
49532,56,85,3,Delicious
49533,57,85,4,Nice
49534,58,85,1,Delicious
49535,59,85,2,Average
49536,60,85,1,Fantastic
49537,61,85,4,Excellent
49538,62,85,2,Good
49539,63,85,3,Nice
49540,64,85,3,Nice
49541,65,85,1,Good
49542,66,85,3,Delicious
49543,67,85,2,Excellent
49544,68,85,4,Average
49545,69,85,3,Could be better
49546,70,85,4,Could be better
49547,71,85,4,Bad
49548,72,85,1,Could be better
49549,73,85,5,Could be better
49550,74,85,3,Delicious
49551,75,85,3,Fantastic
49552,76,85,2,Could be better
49553,77,85,5,Good
49554,78,85,1,Excellent
49555,79,85,2,Good
49556,80,85,5,Average
49557,81,85,5,Good
49558,82,85,5,Not bad
49559,83,85,3,Good
49560,84,85,5,Bad
49561,85,85,3,Fantastic
49562,86,85,4,Poor
49563,87,85,4,Delicious
49564,88,85,2,Poor
49565,89,85,1,Delicious
49566,90,85,2,Fantastic
49567,91,85,3,Poor
49568,92,85,4,Average
49569,93,85,4,Nice
49570,94,85,5,Bad
49571,95,85,2,Could be better
49572,96,85,3,Bad
49573,97,85,5,Poor
49574,98,85,4,Average
49575,99,85,4,Excellent
49576,100,85,4,Good
49577,101,85,1,Excellent
49578,102,85,1,Bad
49579,103,85,5,Good
49580,104,85,1,Good
49581,105,85,2,Poor
49582,106,85,3,Fantastic
49583,107,85,5,Good
49584,108,85,1,Excellent
49585,109,85,2,Could be better
49586,110,85,5,Fantastic
49587,111,85,5,Fantastic
49588,112,85,3,Average
49589,113,85,2,Bad
49590,114,85,1,Fantastic
49591,115,85,3,Could be better
49592,116,85,1,Fantastic
49593,117,85,4,Not bad
49594,118,85,2,Delicious
49595,119,85,2,Bad
49596,120,85,5,Could be better
49597,121,85,4,Poor
49598,122,85,5,Delicious
49599,123,85,1,Nice
49600,124,85,5,Bad
49601,125,85,2,Nice
49602,126,85,4,Could be better
49603,127,85,4,Nice
49604,128,85,3,Average
49605,129,85,3,Not bad
49606,130,85,4,Delicious
49607,131,85,4,Could be better
49608,132,85,5,Could be better
49609,133,85,2,Delicious
49610,134,85,4,Nice
49611,135,85,3,Fantastic
49612,136,85,4,Good
49613,137,85,1,Poor
49614,138,85,4,Not bad
49615,139,85,3,Fantastic
49616,140,85,5,Average
49617,141,85,3,Average
49618,142,85,3,Excellent
49619,143,85,3,Could be better
49620,144,85,2,Poor
49621,145,85,4,Could be better
49622,146,85,3,Average
49623,147,85,1,Nice
49624,148,85,3,Bad
49625,149,85,2,Average
49626,150,85,5,Delicious
49627,151,85,2,Fantastic
49628,152,85,5,Good
49629,153,85,3,Good
49630,154,85,2,Nice
49631,155,85,4,Could be better
49632,156,85,4,Fantastic
49633,157,85,2,Excellent
49634,158,85,4,Nice
49635,159,85,4,Not bad
49636,160,85,3,Bad
49637,161,85,2,Fantastic
49638,162,85,2,Delicious
49639,163,85,5,Good
49640,164,85,4,Poor
49641,165,85,5,Not bad
49642,166,85,2,Excellent
49643,167,85,3,Bad
49644,168,85,4,Poor
49645,169,85,5,Good
49646,170,85,2,Not bad
49647,171,85,4,Not bad
49648,172,85,2,Average
49649,173,85,4,Excellent
49650,174,85,5,Not bad
49651,175,85,1,Average
49652,176,85,3,Fantastic
49653,177,85,5,Not bad
49654,178,85,1,Fantastic
49655,179,85,5,Nice
49656,180,85,2,Poor
49657,181,85,5,Delicious
49658,182,85,2,Could be better
49659,183,85,1,Could be better
49660,184,85,4,Poor
49661,185,85,5,Delicious
49662,186,85,4,Bad
49663,187,85,1,Good
49664,188,85,5,Poor
49665,189,85,2,Average
49666,190,85,4,Nice
49667,191,85,2,Good
49668,192,85,3,Average
49669,193,85,5,Not bad
49670,194,85,5,Average
49671,195,85,3,Good
49672,196,85,2,Excellent
49673,197,85,5,Good
49674,198,85,4,Poor
49675,199,85,2,Delicious
49676,200,85,2,Average
49677,201,85,3,Could be better
49678,202,85,2,Fantastic
49679,203,85,1,Not bad
49680,204,85,1,Nice
49681,205,85,4,Delicious
49682,206,85,3,Average
49683,207,85,5,Bad
49684,208,85,2,Good
49685,209,85,5,Delicious
49686,210,85,5,Nice
49687,211,85,4,Poor
49688,212,85,3,Nice
49689,213,85,4,Average
49690,214,85,5,Fantastic
49691,215,85,4,Could be better
49692,216,85,2,Average
49693,217,85,2,Nice
49694,218,85,4,Poor
49695,219,85,1,Average
49696,220,85,2,Bad
49697,221,85,2,Excellent
49698,222,85,1,Fantastic
49699,223,85,3,Good
49700,224,85,3,Fantastic
49701,225,85,2,Nice
49702,226,85,1,Nice
49703,227,85,5,Good
49704,228,85,5,Fantastic
49705,229,85,2,Excellent
49706,230,85,5,Could be better
49707,231,85,3,Delicious
49708,232,85,1,Poor
49709,233,85,4,Delicious
49710,234,85,1,Excellent
49711,235,85,2,Delicious
49712,236,85,3,Fantastic
49713,237,85,4,Good
49714,238,85,2,Not bad
49715,239,85,4,Average
49716,240,85,1,Bad
49717,241,85,5,Excellent
49718,242,85,2,Average
49719,243,85,2,Average
49720,244,85,3,Average
49721,245,85,2,Average
49722,246,85,5,Bad
49723,247,85,5,Good
49724,248,85,4,Average
49725,249,85,5,Excellent
49726,250,85,5,Poor
49727,251,85,3,Fantastic
49728,252,85,4,Average
49729,253,85,3,Excellent
49730,254,85,2,Could be better
49731,255,85,3,Poor
49732,256,85,4,Excellent
49733,257,85,1,Average
49734,258,85,3,Delicious
49735,259,85,2,Delicious
49736,260,85,3,Average
49737,261,85,2,Nice
49738,262,85,3,Average
49739,263,85,2,Could be better
49740,264,85,5,Not bad
49741,265,85,1,Delicious
49742,266,85,3,Not bad
49743,267,85,4,Delicious
49744,268,85,3,Delicious
49745,269,85,2,Average
49746,270,85,4,Delicious
49747,271,85,2,Excellent
49748,272,85,2,Good
49749,273,85,2,Could be better
49750,274,85,5,Fantastic
49751,275,85,4,Nice
49752,276,85,2,Excellent
49753,277,85,4,Poor
49754,278,85,5,Excellent
49755,279,85,3,Average
49756,280,85,4,Nice
49757,281,85,1,Not bad
49758,282,85,1,Poor
49759,283,85,1,Fantastic
49760,284,85,5,Poor
49761,285,85,5,Not bad
49762,286,85,4,Could be better
49763,287,85,3,Bad
49764,288,85,1,Nice
49765,289,85,5,Fantastic
49766,290,85,4,Bad
49767,291,85,1,Nice
49768,292,85,3,Bad
49769,293,85,3,Excellent
49770,294,85,1,Not bad
49771,295,85,4,Delicious
49772,296,85,4,Fantastic
49773,297,85,1,Bad
49774,298,85,5,Delicious
49775,299,85,3,Excellent
49776,300,85,4,Excellent
49777,301,85,2,Fantastic
49778,302,85,2,Bad
49779,303,85,1,Good
49780,304,85,2,Delicious
49781,305,85,1,Excellent
49782,306,85,3,Average
49783,307,85,1,Excellent
49784,308,85,2,Could be better
49785,309,85,1,Not bad
49786,310,85,1,Fantastic
49787,311,85,1,Good
49788,312,85,3,Not bad
49789,313,85,5,Could be better
49790,314,85,1,Nice
49791,315,85,5,Good
49792,316,85,5,Poor
49793,317,85,1,Average
49794,318,85,5,Bad
49795,319,85,2,Nice
49796,320,85,1,Good
49797,321,85,4,Fantastic
49798,322,85,2,Nice
49799,323,85,2,Could be better
49800,324,85,4,Bad
49801,325,85,3,Delicious
49802,326,85,2,Bad
49803,327,85,3,Fantastic
49804,328,85,3,Bad
49805,329,85,5,Poor
49806,330,85,1,Nice
49807,331,85,2,Excellent
49808,332,85,5,Delicious
49809,333,85,2,Poor
49810,334,85,3,Fantastic
49811,335,85,4,Average
49812,336,85,1,Excellent
49813,337,85,5,Bad
49814,338,85,2,Could be better
49815,339,85,3,Excellent
49816,340,85,4,Not bad
49817,341,85,4,Average
49818,342,85,1,Nice
49819,343,85,5,Average
49820,344,85,3,Bad
49821,345,85,5,Average
49822,346,85,2,Delicious
49823,347,85,3,Poor
49824,348,85,3,Good
49825,349,85,2,Excellent
49826,350,85,4,Poor
49827,351,85,5,Fantastic
49828,352,85,1,Average
49829,353,85,4,Average
49830,354,85,3,Could be better
49831,355,85,1,Fantastic
49832,356,85,1,Bad
49833,357,85,4,Nice
49834,358,85,5,Poor
49835,359,85,3,Not bad
49836,360,85,4,Poor
49837,361,85,1,Fantastic
49838,362,85,3,Fantastic
49839,363,85,3,Not bad
49840,364,85,4,Could be better
49841,365,85,4,Could be better
49842,366,85,1,Excellent
49843,367,85,2,Delicious
49844,368,85,5,Average
49845,369,85,3,Nice
49846,370,85,2,Average
49847,371,85,1,Could be better
49848,372,85,1,Not bad
49849,373,85,4,Poor
49850,374,85,2,Excellent
49851,375,85,3,Average
49852,376,85,5,Bad
49853,377,85,1,Not bad
49854,378,85,2,Bad
49855,379,85,1,Average
49856,380,85,5,Delicious
49857,381,85,1,Excellent
49858,382,85,3,Delicious
49859,383,85,2,Fantastic
49860,384,85,2,Average
49861,385,85,4,Nice
49862,386,85,2,Bad
49863,387,85,3,Good
49864,388,85,4,Delicious
49865,389,85,4,Excellent
49866,390,85,4,Fantastic
49867,391,85,3,Average
49868,392,85,4,Fantastic
49869,393,85,4,Bad
49870,394,85,5,Delicious
49871,395,85,1,Good
49872,396,85,1,Average
49873,397,85,3,Fantastic
49874,398,85,4,Fantastic
49875,399,85,2,Average
49876,400,85,3,Fantastic
49877,401,85,4,Nice
49878,402,85,4,Could be better
49879,403,85,4,Nice
49880,404,85,4,Fantastic
49881,405,85,3,Could be better
49882,406,85,2,Good
49883,407,85,3,Not bad
49884,408,85,3,Not bad
49885,409,85,2,Not bad
49886,410,85,3,Bad
49887,411,85,5,Nice
49888,412,85,4,Not bad
49889,413,85,5,Excellent
49890,414,85,2,Nice
49891,415,85,4,Not bad
49892,416,85,1,Delicious
49893,417,85,4,Nice
49894,418,85,5,Average
49895,419,85,2,Nice
49896,420,85,1,Could be better
49897,421,85,2,Could be better
49898,422,85,5,Could be better
49899,423,85,4,Delicious
49900,424,85,4,Could be better
49901,425,85,5,Average
49902,426,85,1,Excellent
49903,427,85,4,Could be better
49904,428,85,3,Bad
49905,429,85,1,Fantastic
49906,430,85,4,Not bad
49907,431,85,4,Good
49908,432,85,1,Poor
49909,433,85,2,Nice
49910,434,85,5,Could be better
49911,435,85,5,Average
49912,436,85,1,Bad
49913,437,85,4,Delicious
49914,438,85,3,Bad
49915,439,85,2,Excellent
49916,440,85,1,Good
49917,441,85,1,Nice
49918,442,85,5,Delicious
49919,443,85,5,Poor
49920,444,85,4,Average
49921,445,85,4,Bad
49922,446,85,2,Poor
49923,447,85,5,Average
49924,448,85,5,Could be better
49925,449,85,2,Poor
49926,450,85,1,Could be better
49927,451,85,4,Could be better
49928,452,85,4,Good
49929,453,85,3,Not bad
49930,454,85,3,Poor
49931,455,85,5,Could be better
49932,456,85,2,Delicious
49933,457,85,2,Could be better
49934,458,85,2,Excellent
49935,459,85,4,Fantastic
49936,460,85,4,Delicious
49937,461,85,1,Excellent
49938,462,85,3,Nice
49939,463,85,2,Nice
49940,464,85,1,Nice
49941,465,85,5,Bad
49942,466,85,1,Poor
49943,467,85,4,Good
49944,468,85,3,Excellent
49945,469,85,1,Nice
49946,470,85,3,Could be better
49947,471,85,2,Could be better
49948,472,85,2,Could be better
49949,473,85,1,Delicious
49950,474,85,1,Bad
49951,475,85,5,Poor
49952,476,85,1,Could be better
49953,477,85,3,Nice
49954,478,85,4,Bad
49955,479,85,5,Average
49956,480,85,4,Good
49957,481,85,5,Bad
49958,482,85,3,Delicious
49959,483,85,2,Fantastic
49960,484,85,4,Excellent
49961,485,85,2,Excellent
49962,486,85,3,Not bad
49963,487,85,2,Could be better
49964,488,85,3,Excellent
49965,489,85,1,Excellent
49966,490,85,1,Could be better
49967,491,85,2,Could be better
49968,492,85,4,Not bad
49969,493,85,3,Not bad
49970,494,85,2,Excellent
49971,495,85,2,Average
49972,496,85,1,Poor
49973,497,85,1,Fantastic
49974,498,85,1,Fantastic
49975,499,85,2,Nice
49976,500,85,1,Excellent
49977,501,85,3,Not bad
49978,502,85,3,Bad
49979,503,85,5,Delicious
49980,504,85,5,Delicious
49981,505,85,4,Poor
49982,506,85,1,Poor
49983,507,85,5,Bad
49984,508,85,5,Good
49985,509,85,3,Nice
49986,510,85,5,Bad
49987,511,85,4,Could be better
49988,512,85,1,Average
49989,513,85,3,Fantastic
49990,514,85,4,Not bad
49991,515,85,5,Delicious
49992,516,85,2,Average
